regiao;estado;coduf;data;semanaEpidemiologica;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
Sul;RS;43;2020-07-30;31;11377239;66473;1977;1825;75
Sul;RS;43;2020-07-31;31;11377239;66692;219;1876;51
Sul;RS;43;2020-08-01;31;11377239;70456;3764;1947;71
Sul;RS;43;2020-08-02;32;11377239;71040;584;1974;27
Sul;RS;43;2020-08-03;32;11377239;71479;439;2016;42
Sul;RS;43;2020-08-04;32;11377239;73618;2139;2099;83
Sul;RS;43;2020-08-05;32;11377239;76563;2945;2163;64
Sul;RS;43;2020-08-06;32;11377239;78837;2274;2231;68
Sul;RS;43;2020-08-07;32;11377239;79026;189;2282;51
Sul;RS;43;2020-08-08;32;11377239;83595;4569;2346;64
Sul;RS;43;2020-08-09;33;11377239;83991;396;2360;14
Sul;RS;43;2020-08-10;33;11377239;84034;43;2417;57
Sul;RS;43;2020-08-11;33;11377239;87415;3381;2472;55
Sul;RS;43;2020-08-12;33;11377239;90049;2634;2540;68
Sul;RS;43;2020-08-13;33;11377239;92560;2511;2584;44
Sul;RS;43;2020-08-14;33;11377239;95142;2582;2631;47
Sul;RS;43;2020-08-15;33;11377239;97445;2303;2647;16
Sul;RS;43;2020-08-16;34;11377239;97877;432;2689;42
Sul;RS;43;2020-08-17;34;11377239;98007;130;2744;55
Sul;RS;43;2020-08-18;34;11377239;101217;3210;2822;78
Sul;RS;43;2020-08-19;34;11377239;103891;2674;2881;59
Sul;RS;43;2020-08-20;34;11377239;104068;177;2948;67
Sul;RS;43;2020-08-21;34;11377239;104335;267;2993;45
Sul;RS;43;2020-08-22;34;11377239;108839;4504;3046;53
Sul;RS;43;2020-08-23;35;11377239;109873;1034;3062;16
Sul;RS;43;2020-08-24;35;11377239;109953;80;3102;40
Sul;RS;43;2020-08-25;35;11377239;112763;2810;3161;59
Sul;RS;43;2020-08-26;35;11377239;115984;3221;3235;74
Sul;RS;43;2020-08-27;35;11377239;118315;2331;3275;40
Sul;RS;43;2020-08-28;35;11377239;120739;2424;3323;48
Sul;RS;43;2020-08-29;35;11377239;124416;3677;3385;62
Sul;RS;43;2020-08-30;36;11377239;124482;66;3395;10
Sul;RS;43;2020-08-31;36;11377239;125813;1331;3435;40
Sul;RS;43;2020-09-01;36;11377239;127799;1986;3501;66
Sul;RS;43;2020-09-02;36;11377239;131461;3662;3543;42
Sul;RS;43;2020-09-03;36;11377239;134610;3149;3590;47
Sul;RS;43;2020-09-04;36;11377239;137217;2607;3650;60
Sul;RS;43;2020-09-05;36;11377239;143485;6268;3714;64
Sul;RS;43;2020-09-06;37;11377239;143914;429;3739;25
Sul;RS;43;2020-09-07;37;11377239;143952;38;3756;17
Sul;RS;43;2020-09-08;37;11377239;144502;550;3800;44
Sul;RS;43;2020-09-09;37;11377239;147576;3074;3882;82
Sul;RS;43;2020-09-10;37;11377239;151392;3816;3929;47
Sul;RS;43;2020-09-11;37;11377239;153475;2083;3997;68
Sul;RS;43;2020-09-12;37;11377239;156264;2789;4039;42
Sul;RS;43;2020-09-13;38;11377239;156903;639;4055;16
Sul;RS;43;2020-09-14;38;11377239;157907;1004;4080;25
Sul;RS;43;2020-09-15;38;11377239;160940;3033;4174;94
Sul;RS;43;2020-09-16;38;11377239;164373;3433;4216;42
Sul;RS;43;2020-09-17;38;11377239;167781;3408;4268;52
Sul;RS;43;2020-09-18;38;11377239;170749;2968;4318;50
Sul;RS;43;2020-09-19;38;11377239;174140;3391;4371;53
Sul;RS;43;2020-09-20;39;11377239;174777;637;4384;13
Sul;RS;43;2020-09-21;39;11377239;175349;572;4409;25
Sul;RS;43;2020-09-22;39;11377239;177485;2136;4472;63
Sul;RS;43;2020-09-23;39;11377239;179436;1951;4515;43
Sul;RS;43;2020-09-24;39;11377239;181217;1781;4544;29
Sul;RS;43;2020-09-25;39;11377239;183115;1898;4574;30
Sul;RS;43;2020-09-26;39;11377239;185119;2004;4615;41
Sul;RS;43;2020-09-27;40;11377239;185516;397;4627;12
Sul;RS;43;2020-09-28;40;11377239;185778;262;4648;21
Sul;RS;43;2020-09-29;40;11377239;188253;2475;4724;76
Sul;RS;43;2020-09-30;40;11377239;190572;2319;4782;58
Sul;RS;43;2020-10-01;40;11377239;197186;6614;4815;33
Sul;RS;43;2020-10-02;40;11377239;200427;3241;4852;37
Sul;RS;43;2020-10-03;40;11377239;202587;2160;4898;46
Sul;RS;43;2020-10-04;41;11377239;202719;132;4908;10
Sul;RS;43;2020-10-05;41;11377239;203497;778;4952;44
Sul;RS;43;2020-10-06;41;11377239;205375;1878;4989;37
Sul;RS;43;2020-10-07;41;11377239;207706;2331;5035;46
Sul;RS;43;2020-10-08;41;11377239;209623;1917;5068;33
Sul;RS;43;2020-10-09;41;11377239;211773;2150;5100;32
Sul;RS;43;2020-10-10;41;11377239;213782;2009;5135;35
Sul;RS;43;2020-10-11;42;11377239;214158;376;5141;6
Sul;RS;43;2020-10-12;42;11377239;214584;426;5148;7
Sul;RS;43;2020-10-13;42;11377239;214970;386;5167;19
Sul;RS;43;2020-10-14;42;11377239;216932;1962;5237;70
Sul;RS;43;2020-10-15;42;11377239;218835;1903;5282;45
Sul;RS;43;2020-10-16;42;11377239;220563;1728;5312;30
Sul;RS;43;2020-10-17;42;11377239;222692;2129;5342;30
Sul;RS;43;2020-10-18;43;11377239;223016;324;5346;4
Sul;RS;43;2020-10-19;43;11377239;224020;1004;5388;42
Sul;RS;43;2020-10-20;43;11377239;225694;1674;5452;64
Sul;RS;43;2020-10-21;43;11377239;227463;1769;5482;30
Sul;RS;43;2020-10-22;43;11377239;228762;1299;5518;36
Sul;RS;43;2020-10-23;43;11377239;230944;2182;5554;36
Sul;RS;43;2020-10-24;43;11377239;234076;3132;5581;27
Sul;RS;43;2020-10-25;44;11377239;234076;0;5581;0
Sul;RS;43;2020-10-26;44;11377239;235673;1597;5615;34
Sul;RS;43;2020-10-27;44;11377239;238396;2723;5665;50
Sul;RS;43;2020-10-28;44;11377239;240694;2298;5699;34
Sul;RS;43;2020-10-29;44;11377239;243402;2708;5729;30
Sul;RS;43;2020-10-30;44;11377239;243402;0;5729;0
Sul;RS;43;2020-10-31;44;11377239;247576;4174;5797;68
Sul;RS;43;2020-11-01;45;11377239;248482;906;5804;7
Sul;RS;43;2020-11-02;45;11377239;249437;955;5805;1
Sul;RS;43;2020-11-03;45;11377239;250064;627;5844;39
Sul;RS;43;2020-11-04;45;11377239;253272;3208;5903;59
Sul;RS;43;2020-11-05;45;11377239;254828;1556;5954;51
Sul;RS;43;2020-11-06;45;11377239;257785;2957;5973;19
Sul;RS;43;2020-11-07;45;11377239;260188;2403;5990;17
Sul;RS;43;2020-11-08;46;11377239;260898;710;5992;2
Sul;RS;43;2020-11-09;46;11377239;261656;758;5997;5
Sul;RS;43;2020-11-10;46;11377239;264576;2920;6001;4
Sul;RS;43;2020-11-11;46;11377239;267750;3174;6034;33
Sul;RS;43;2020-11-12;46;11377239;271340;3590;6125;91
Sul;RS;43;2020-11-13;46;11377239;274411;3071;6168;43
Sul;RS;43;2020-11-14;46;11377239;277519;3108;6215;47
Sul;RS;43;2020-11-15;47;11377239;278707;1188;6219;4
Sul;RS;43;2020-11-16;47;11377239;279872;1165;6243;24
Sul;RS;43;2020-11-17;47;11377239;283351;3479;6314;71
Sul;RS;43;2020-11-18;47;11377239;287204;3853;6356;42
Sul;RS;43;2020-11-19;47;11377239;289923;2719;6410;54
Sul;RS;43;2020-11-20;47;11377239;293221;3298;6447;37
Sul;RS;43;2020-11-21;47;11377239;296904;3683;6487;40
Sul;RS;43;2020-11-22;48;11377239;297827;923;6494;7
Sul;RS;43;2020-11-23;48;11377239;298670;843;6524;30
Sul;RS;43;2020-11-24;48;11377239;301766;3096;6573;49
Sul;RS;43;2020-11-25;48;11377239;306335;4569;6639;66
Sul;RS;43;2020-11-26;48;11377239;308647;2312;6686;47
Sul;RS;43;2020-11-27;48;11377239;311123;2476;6725;39
Sul;RS;43;2020-11-28;48;11377239;318936;7813;6768;43
Sul;RS;43;2020-11-29;49;11377239;320778;1842;6776;8
Sul;RS;43;2020-11-30;49;11377239;322058;1280;6813;37
Sul;RS;43;2020-12-01;49;11377239;326425;4367;6900;87
Sul;RS;43;2020-12-02;49;11377239;331279;4854;6973;73
Sul;RS;43;2020-12-03;49;11377239;337003;5724;7043;70
Sul;RS;43;2020-12-04;49;11377239;342035;5032;7104;61
Sul;RS;43;2020-12-05;49;11377239;346801;4766;7166;62
Sul;RS;43;2020-12-06;50;11377239;349035;2234;7183;17
Sul;RS;43;2020-12-07;50;11377239;350569;1534;7235;52
Sul;RS;43;2020-12-08;50;11377239;354683;4114;7316;81
Sul;RS;43;2020-12-09;50;11377239;359544;4861;7388;72
Sul;RS;43;2020-12-10;50;11377239;363979;4435;7452;64
Sul;RS;43;2020-12-11;50;11377239;369142;5163;7513;61
Sul;RS;43;2020-12-12;50;11377239;372699;3557;7578;65
Sul;RS;43;2020-12-13;51;11377239;376590;3891;7587;9
Sul;RS;43;2020-12-14;51;11377239;378893;2303;7681;94
Sul;RS;43;2020-12-15;51;11377239;382251;3358;7766;85
Sul;RS;43;2020-12-16;51;11377239;388704;6453;7862;96
Sul;RS;43;2020-12-17;51;11377239;394816;6112;7944;82
Sul;RS;43;2020-12-18;51;11377239;400537;5721;8007;63
Sul;RS;43;2020-12-19;51;11377239;405598;5061;8072;65
Sul;RS;43;2020-12-20;52;11377239;407755;2157;8087;15
Sul;RS;43;2020-12-21;52;11377239;409794;2039;8159;72
Sul;RS;43;2020-12-22;52;11377239;416000;6206;8260;101
Sul;RS;43;2020-12-23;52;11377239;416098;98;8345;85
Sul;RS;43;2020-12-24;52;11377239;426531;10433;8403;58
Sul;RS;43;2020-12-25;52;11377239;428633;2102;8434;31
Sul;RS;43;2020-12-26;52;11377239;430780;2147;8452;18
Sul;RS;43;2020-12-27;53;11377239;431603;823;8492;40
Sul;RS;43;2020-12-28;53;11377239;432241;638;8536;44
Sul;RS;43;2020-12-29;53;11377239;438458;6217;8680;144
Sul;RS;43;2020-12-30;53;11377239;444212;5754;8793;113
Sul;RS;43;2020-12-31;53;11377239;449674;5462;8872;79
Sul;RS;43;2021-01-01;53;11377239;451912;2238;8917;45
Sul;RS;43;2021-01-02;53;11377239;452920;1008;8934;17
Sul;RS;43;2021-01-03;1;11377239;454757;1837;8954;20
Sul;RS;43;2021-01-04;1;11377239;455326;569;9018;64
Sul;RS;43;2021-01-05;1;11377239;460609;5283;9125;107
Sul;RS;43;2021-01-06;1;11377239;465337;4728;9226;101
Sul;RS;43;2021-01-07;1;11377239;470138;4801;9293;67
Sul;RS;43;2021-01-08;1;11377239;474917;4779;9359;66
Sul;RS;43;2021-01-09;1;11377239;478501;3584;9413;54
Sul;RS;43;2021-01-10;2;11377239;480480;1979;9439;26
Sul;RS;43;2021-01-11;2;11377239;482062;1582;9498;59
Sul;RS;43;2021-01-12;2;11377239;485757;3695;9619;121
Sul;RS;43;2021-01-13;2;11377239;490980;5223;9699;80
Sul;RS;43;2021-01-14;2;11377239;495585;4605;9790;91
Sul;RS;43;2021-01-15;2;11377239;500792;5207;9838;48
Sul;RS;43;2021-01-16;2;11377239;505021;4229;9876;38
Sul;RS;43;2021-01-17;3;11377239;506885;1864;9921;45
Sul;RS;43;2021-01-18;3;11377239;508058;1173;9967;46
Sul;RS;43;2021-01-19;3;11377239;512343;4285;10051;84
Sul;RS;43;2021-01-20;3;11377239;516288;3945;10123;72
Sul;RS;43;2021-01-21;3;11377239;520313;4025;10196;73
Sul;RS;43;2021-01-22;3;11377239;523367;3054;10241;45
Sul;RS;43;2021-01-23;3;11377239;527182;3815;10299;58
Sul;RS;43;2021-01-24;4;11377239;528045;863;10311;12
Sul;RS;43;2021-01-25;4;11377239;528950;905;10360;49
Sul;RS;43;2021-01-26;4;11377239;532944;3994;10443;83
Sul;RS;43;2021-01-27;4;11377239;536746;3802;10512;69
Sul;RS;43;2021-01-28;4;11377239;540157;3411;10567;55
Sul;RS;43;2021-01-29;4;11377239;543499;3342;10615;48
Sul;RS;43;2021-01-30;4;11377239;546708;3209;10663;48
Sul;RS;43;2021-01-31;5;11377239;547282;574;10669;6
Sul;RS;43;2021-02-01;5;11377239;548062;780;10715;46
Sul;RS;43;2021-02-02;5;11377239;551317;3255;10778;63
Sul;RS;43;2021-02-03;5;11377239;554353;3036;10826;48
Sul;RS;43;2021-02-04;5;11377239;557125;2772;10881;55
Sul;RS;43;2021-02-05;5;11377239;560540;3415;10929;48
Sul;RS;43;2021-02-06;5;11377239;563706;3166;10984;55
Sul;RS;43;2021-02-07;6;11377239;564216;510;10995;11
Sul;RS;43;2021-02-08;6;11377239;564709;493;11028;33
Sul;RS;43;2021-02-09;6;11377239;568416;3707;11115;87
Sul;RS;43;2021-02-10;6;11377239;574012;5596;11169;54
Sul;RS;43;2021-02-11;6;11377239;577345;3333;11244;75
Sul;RS;43;2021-02-12;6;11377239;580518;3173;11300;56
Sul;RS;43;2021-02-13;6;11377239;584024;3506;11355;55
Sul;RS;43;2021-02-14;7;11377239;585346;1322;11379;24
Sul;RS;43;2021-02-15;7;11377239;586315;969;11387;8
Sul;RS;43;2021-02-16;7;11377239;588212;1897;11407;20
Sul;RS;43;2021-02-17;7;11377239;590134;1922;11479;72
Sul;RS;43;2021-02-18;7;11377239;594259;4125;11609;130
Sul;RS;43;2021-02-19;7;11377239;598456;4197;11666;57
Sul;RS;43;2021-02-20;7;11377239;602668;4212;11753;87
Sul;RS;43;2021-02-21;8;11377239;604385;1717;11771;18
Sul;RS;43;2021-02-22;8;11377239;606414;2029;11820;49
Sul;RS;43;2021-02-23;8;11377239;612191;5777;11932;112
Sul;RS;43;2021-02-24;8;11377239;619385;7194;12029;97
Sul;RS;43;2021-02-25;8;11377239;624831;5446;12149;120
Sul;RS;43;2021-02-26;8;11377239;632019;7188;12226;77
Sul;RS;43;2021-02-27;8;11377239;638996;6977;12343;117
Sul;RS;43;2021-02-28;9;11377239;640924;1928;12392;49
Sul;RS;43;2021-03-01;9;11377239;643672;2748;12470;78
Sul;RS;43;2021-03-02;9;11377239;649678;6006;12654;184
Sul;RS;43;2021-03-03;9;11377239;657509;7831;12833;179
Sul;RS;43;2021-03-04;9;11377239;667449;9940;13021;188
Sul;RS;43;2021-03-05;9;11377239;676576;9127;13188;167
Sul;RS;43;2021-03-06;9;11377239;686175;9599;13370;182
Sul;RS;43;2021-03-07;10;11377239;688846;2671;13449;79
Sul;RS;43;2021-03-08;10;11377239;691405;2559;13562;113
Sul;RS;43;2021-03-09;10;11377239;703211;11806;13837;275
Sul;RS;43;2021-03-10;10;11377239;713614;10403;14087;250
Sul;RS;43;2021-03-11;10;11377239;720461;6847;14363;276
Sul;RS;43;2021-03-12;10;11377239;730478;10017;14554;191
Sul;RS;43;2021-03-13;10;11377239;739759;9281;14885;331
Sul;RS;43;2021-03-14;11;11377239;742866;3107;14957;72
Sul;RS;43;2021-03-15;11;11377239;744844;1978;15105;148
Sul;RS;43;2021-03-16;11;11377239;754175;9331;15606;501
Sul;RS;43;2021-03-17;11;11377239;763794;9619;15819;213
Sul;RS;43;2021-03-18;11;11377239;771000;7206;16117;298
Sul;RS;43;2021-03-19;11;11377239;780186;9186;16507;390
Sul;RS;43;2021-03-20;11;11377239;788704;8518;16814;307
Sul;RS;43;2021-03-21;12;11377239;791219;2515;16869;55
Sul;RS;43;2021-03-22;12;11377239;793008;1789;17157;288
Sul;RS;43;2021-03-23;12;11377239;801499;8491;17499;342
Sul;RS;43;2021-03-24;12;11377239;809039;7540;17748;249
Sul;RS;43;2021-03-25;12;11377239;815172;6133;17941;193
Sul;RS;43;2021-03-26;12;11377239;816275;1103;18349;408
Sul;RS;43;2021-03-27;12;11377239;828397;12122;18680;331
Sul;RS;43;2021-03-28;13;11377239;830630;2233;18823;143
Sul;RS;43;2021-03-29;13;11377239;832007;1377;19020;197
Sul;RS;43;2021-03-30;13;11377239;839070;7063;19432;412
Sul;RS;43;2021-03-31;13;11377239;845380;6310;19736;304
Sul;RS;43;2021-04-01;13;11377239;850220;4840;20063;327
Sul;RS;43;2021-04-02;13;11377239;858000;7780;20234;171
Sul;RS;43;2021-04-03;13;11377239;859253;1253;20436;202
Sul;RS;43;2021-04-04;14;11377239;860136;883;20499;63
Sul;RS;43;2021-04-05;14;11377239;860924;788;20600;101
Sul;RS;43;2021-04-06;14;11377239;868590;7666;21018;418
Sul;RS;43;2021-04-07;14;11377239;875450;6860;21261;243
Sul;RS;43;2021-04-08;14;11377239;879263;3813;21538;277
Sul;RS;43;2021-04-09;14;11377239;886149;6886;21779;241
Sul;RS;43;2021-04-10;14;11377239;890558;4409;21864;85
Sul;RS;43;2021-04-11;15;11377239;891554;996;21881;17
Sul;RS;43;2021-04-12;15;11377239;892087;533;22047;166
Sul;RS;43;2021-04-13;15;11377239;898514;6427;22388;341
Sul;RS;43;2021-04-14;15;11377239;904944;6430;22565;177
Sul;RS;43;2021-04-15;15;11377239;910522;5578;22798;233
Sul;RS;43;2021-04-16;15;11377239;915558;5036;22977;179
Sul;RS;43;2021-04-17;15;11377239;920426;4868;23121;144
Sul;RS;43;2021-04-18;16;11377239;921812;1386;23192;71
Sul;RS;43;2021-04-19;16;11377239;922550;738;23271;79
Sul;RS;43;2021-04-20;16;11377239;928802;6252;23515;244
Sul;RS;43;2021-04-21;16;11377239;934970;6168;23690;175
Sul;RS;43;2021-04-22;16;11377239;935839;869;23752;62
Sul;RS;43;2021-04-23;16;11377239;942712;6873;23975;223
Sul;RS;43;2021-04-24;16;11377239;948425;5713;24152;177
Sul;RS;43;2021-04-25;17;11377239;948958;533;24196;44
Sul;RS;43;2021-04-26;17;11377239;949965;1007;24266;70
Sul;RS;43;2021-04-27;17;11377239;956030;6065;24458;192
Sul;RS;43;2021-04-28;17;11377239;962667;6637;24605;147
Sul;RS;43;2021-04-29;17;11377239;966895;4228;24753;148
Sul;RS;43;2021-04-30;17;11377239;974969;8074;24951;198
Sul;RS;43;2021-05-01;17;11377239;979807;4838;25086;135
Sul;RS;43;2021-05-02;18;11377239;980412;605;25108;22
Sul;RS;43;2021-05-03;18;11377239;980806;394;25165;57
Sul;RS;43;2021-05-04;18;11377239;986491;5685;25417;252
Sul;RS;43;2021-05-05;18;11377239;992471;5980;25544;127
Sul;RS;43;2021-05-06;18;11377239;995734;3263;25668;124
Sul;RS;43;2021-05-07;18;11377239;1003065;7331;25807;139
Sul;RS;43;2021-05-08;18;11377239;1007208;4143;25901;94
Sul;RS;43;2021-05-09;19;11377239;1007895;687;25933;32
Sul;RS;43;2021-05-10;19;11377239;1008296;401;25990;57
Sul;RS;43;2021-05-11;19;11377239;1013486;5190;26176;186
Sul;RS;43;2021-05-12;19;11377239;1018592;5106;26318;142
Sul;RS;43;2021-05-13;19;11377239;1022473;3881;26442;124
Sul;RS;43;2021-05-14;19;11377239;1026998;4525;26550;108
Sul;RS;43;2021-05-15;19;11377239;1031239;4241;26657;107
Sul;RS;43;2021-05-16;20;11377239;1031880;641;26685;28
Sul;RS;43;2021-05-17;20;11377239;1032330;450;26724;39
Sul;RS;43;2021-05-18;20;11377239;1038044;5714;26901;177
Sul;RS;43;2021-05-19;20;11377239;1043927;5883;27031;130
Sul;RS;43;2021-05-20;20;11377239;1049279;5352;27167;136
Sul;RS;43;2021-05-21;20;11377239;1054119;4840;27286;119
Sul;RS;43;2021-05-22;20;11377239;1059068;4949;27399;113
Sul;RS;43;2021-05-23;21;11377239;1059990;922;27419;20
Sul;RS;43;2021-05-24;21;11377239;1060777;787;27468;49
Sul;RS;43;2021-05-25;21;11377239;1066265;5488;27624;156
Sul;RS;43;2021-05-26;21;11377239;1071333;5068;27756;132
Sul;RS;43;2021-05-27;21;11377239;1074634;3301;27868;112
Sul;RS;43;2021-05-28;21;11377239;1074821;187;27990;122
Sul;RS;43;2021-05-29;21;11377239;1082746;7925;28105;115
Sul;RS;43;2021-05-30;22;11377239;1084263;1517;28158;53
Sul;RS;43;2021-05-31;22;11377239;1085523;1260;28192;34
Sul;RS;43;2021-06-01;22;11377239;1091074;5551;28354;162
Sul;RS;43;2021-06-02;22;11377239;1098542;7468;28484;130
Sul;RS;43;2021-06-03;22;11377239;1104487;5945;28609;125
Sul;RS;43;2021-06-04;22;11377239;1105566;1079;28663;54
Sul;RS;43;2021-06-05;22;11377239;1109976;4410;28765;102
Sul;RS;43;2021-06-06;23;11377239;1111570;1594;28795;30
Sul;RS;43;2021-06-07;23;11377239;1119156;7586;28866;71
Sul;RS;43;2021-06-08;23;11377239;1121887;2731;29082;216
Sul;RS;43;2021-06-09;23;11377239;1131669;9782;29218;136
Sul;RS;43;2021-06-10;23;11377239;1137010;5341;29351;133
Sul;RS;43;2021-06-11;23;11377239;1142645;5635;29484;133
Sul;RS;43;2021-06-12;23;11377239;1148015;5370;29613;129
Sul;RS;43;2021-06-13;24;11377239;1148734;719;29672;59
Sul;RS;43;2021-06-14;24;11377239;1149424;690;29701;29
Sul;RS;43;2021-06-15;24;11377239;1149424;0;29701;0
Sul;RS;43;2021-06-16;24;11377239;1161921;12497;30032;331
Sul;RS;43;2021-06-17;24;11377239;1166535;4614;30163;131
Sul;RS;43;2021-06-18;24;11377239;1176385;9850;30276;113
Sul;RS;43;2021-06-19;24;11377239;1181872;5487;30372;96
Sul;RS;43;2021-06-20;25;11377239;1182552;680;30401;29
Sul;RS;43;2021-06-21;25;11377239;1183398;846;30450;49
Sul;RS;43;2021-06-22;25;11377239;1189262;5864;30605;155
Sul;RS;43;2021-06-23;25;11377239;1193849;4587;30749;144
Sul;RS;43;2021-06-24;25;11377239;1199084;5235;30873;124
Sul;RS;43;2021-06-25;25;11377239;1204704;5620;31000;127
Sul;RS;43;2021-06-26;25;11377239;1209084;4380;31077;77
Sul;RS;43;2021-06-27;26;11377239;1209799;715;31117;40
Sul;RS;43;2021-06-28;26;11377239;1210224;425;31158;41
Sul;RS;43;2021-06-29;26;11377239;1214291;4067;31280;122
Sul;RS;43;2021-06-30;26;11377239;1215519;1228;31398;118
Sul;RS;43;2021-07-01;26;11377239;1219231;3712;31497;99
Sul;RS;43;2021-07-02;26;11377239;1224703;5472;31595;98
Sul;RS;43;2021-07-03;26;11377239;1230115;5412;31686;91
Sul;RS;43;2021-07-04;27;11377239;1230739;624;31709;23
Sul;RS;43;2021-07-05;27;11377239;1231166;427;31761;52
Sul;RS;43;2021-07-06;27;11377239;1235914;4748;31867;106
Sul;RS;43;2021-07-07;27;11377239;1239700;3786;31976;109
Sul;RS;43;2021-07-08;27;11377239;1243508;3808;32053;77
Sul;RS;43;2021-07-09;27;11377239;1247381;3873;32142;89
Sul;RS;43;2021-07-10;27;11377239;1251502;4121;32196;54
Sul;RS;43;2021-07-11;28;11377239;1252036;534;32216;20
Sul;RS;43;2021-07-12;28;11377239;1252528;492;32247;31
Sul;RS;43;2021-07-13;28;11377239;1256745;4217;32354;107
Sul;RS;43;2021-07-14;28;11377239;1261755;5010;32435;81
Sul;RS;43;2021-07-15;28;11377239;1264483;2728;32500;65
Sul;RS;43;2021-07-16;28;11377239;1266570;2087;32579;79
Sul;RS;43;2021-07-17;28;11377239;1270862;4292;32623;44
Sul;RS;43;2021-07-18;29;11377239;1271270;408;32642;19
Sul;RS;43;2021-07-19;29;11377239;1271486;216;32669;27
Sul;RS;43;2021-07-20;29;11377239;1272258;772;32763;94
Sul;RS;43;2021-07-21;29;11377239;1275329;3071;32831;68
Sul;RS;43;2021-07-22;29;11377239;1279550;4221;32910;79
Sul;RS;43;2021-07-23;29;11377239;1343586;64036;32972;62
Sul;RS;43;2021-07-24;29;11377239;1350885;7299;33039;67
Sul;RS;43;2021-07-25;30;11377239;1352285;1400;33046;7
Sul;RS;43;2021-07-26;30;11377239;1353052;767;33059;13
Sul;RS;43;2021-07-27;30;11377239;1355601;2549;33147;88
Sul;RS;43;2021-07-28;30;11377239;1358763;3162;33205;58
Sul;RS;43;2021-07-29;30;11377239;1361874;3111;33246;41
Sul;RS;43;2021-07-30;30;11377239;1363467;1593;33289;43
Sul;RS;43;2021-07-31;30;11377239;1367908;4441;33334;45
Sul;RS;43;2021-08-01;31;11377239;1368880;972;33347;13
Sul;RS;43;2021-08-02;31;11377239;1369579;699;33365;18
Sul;RS;43;2021-08-03;31;11377239;1371426;1847;33415;50
Sul;RS;43;2021-08-04;31;11377239;1373027;1601;33443;28
Sul;RS;43;2021-08-05;31;11377239;1376188;3161;33496;53
Sul;RS;43;2021-08-06;31;11377239;1379224;3036;33533;37
Sul;RS;43;2021-08-07;31;11377239;1380941;1717;33567;34
Sul;RS;43;2021-08-08;32;11377239;1381549;608;33576;9
Sul;RS;43;2021-08-09;32;11377239;1381971;422;33588;12
Sul;RS;43;2021-08-10;32;11377239;1383854;1883;33631;43
Sul;RS;43;2021-08-11;32;11377239;1385669;1815;33669;38
Sul;RS;43;2021-08-12;32;11377239;1387232;1563;33703;34
Sul;RS;43;2021-08-13;32;11377239;1388588;1356;33724;21
Sul;RS;43;2021-08-14;32;11377239;1390173;1585;33752;28
Sul;RS;43;2021-08-15;33;11377239;1390756;583;33756;4
Sul;RS;43;2021-08-16;33;11377239;1391166;410;33768;12
Sul;RS;43;2021-08-17;33;11377239;1392507;1341;33807;39
Sul;RS;43;2021-08-18;33;11377239;1394299;1792;33849;42
Sul;RS;43;2021-08-19;33;11377239;1395995;1696;33887;38
Sul;RS;43;2021-08-20;33;11377239;1398352;2357;33917;30
Sul;RS;43;2021-08-21;33;11377239;1399810;1458;33945;28
Sul;RS;43;2021-08-22;34;11377239;1400339;529;33951;6
Sul;RS;43;2021-08-23;34;11377239;1400644;305;33964;13
Sul;RS;43;2021-08-24;34;11377239;1402070;1426;34011;47
Sul;RS;43;2021-08-25;34;11377239;1403339;1269;34056;45
Sul;RS;43;2021-08-26;34;11377239;1404562;1223;34087;31
Sul;RS;43;2021-08-27;34;11377239;1405745;1183;34113;26
Sul;RS;43;2021-08-28;34;11377239;1406975;1230;34142;29
Sul;RS;43;2021-08-29;35;11377239;1407378;403;34145;3
Sul;RS;43;2021-08-30;35;11377239;1408030;652;34159;14
Sul;RS;43;2021-08-31;35;11377239;1408873;843;34199;40
Sul;RS;43;2021-09-01;35;11377239;1409665;792;34227;28
Sul;RS;43;2021-09-02;35;11377239;1410394;729;34268;41
Sul;RS;43;2021-09-03;35;11377239;1411194;800;34296;28
Sul;RS;43;2021-09-04;35;11377239;1411872;678;34313;17
Sul;RS;43;2021-09-05;36;11377239;1412356;484;34323;10
Sul;RS;43;2021-09-06;36;11377239;1412828;472;34333;10
Sul;RS;43;2021-09-07;36;11377239;1414422;1594;34350;17
Sul;RS;43;2021-09-08;36;11377239;1414881;459;34362;12
Sul;RS;43;2021-09-09;36;11377239;1415177;296;34400;38
Sul;RS;43;2021-09-10;36;11377239;1417918;2741;34425;25
Sul;RS;43;2021-09-11;36;11377239;1419078;1160;34438;13
Sul;RS;43;2021-09-12;37;11377239;1419330;252;34453;15
Sul;RS;43;2021-09-13;37;11377239;1419604;274;34462;9
Sul;RS;43;2021-09-14;37;11377239;1420827;1223;34510;48
Sul;RS;43;2021-09-15;37;11377239;1421433;606;34538;28
Sul;RS;43;2021-09-16;37;11377239;1422000;567;34554;16
Sul;RS;43;2021-09-17;37;11377239;1422778;778;34575;21
Sul;RS;43;2021-09-18;37;11377239;1428292;5514;34595;20
Sul;RS;43;2021-09-19;38;11377239;1428678;386;34597;2
Sul;RS;43;2021-09-20;38;11377239;1428989;311;34607;10
Sul;RS;43;2021-09-21;38;11377239;1429276;287;34617;10
Sul;RS;43;2021-09-22;38;11377239;1430461;1185;34661;44
Sul;RS;43;2021-09-23;38;11377239;1431351;890;34700;39
