coduf,continente,regiao,data,casosAcumulado,obitosAcumulado,obitosNovos,casosAcumuladoMilhao,obitosNovosMilhao,totalVacinacoes,pessoasVacinadas,novasVacinacoes
ATG,North America,Antigua and Barbuda,2021-02-23,614,14,1,6547,10,0,0,0
ATG,North America,Antigua and Barbuda,2021-02-24,614,14,0,6547,0,0,0,0
ATG,North America,Antigua and Barbuda,2021-02-25,636,14,0,6782,0,0,0,0
ATG,North America,Antigua and Barbuda,2021-02-26,646,14,0,6889,0,0,0,0
ATG,North America,Antigua and Barbuda,2021-02-27,701,14,0,7475,0,0,0,0
ARG,South America,Argentina,2021-01-19,1878759,51781,227,41282,4,256257,250703,13257
ARG,South America,Argentina,2021-01-20,1891377,51948,167,41559,3,275690,256614,19433
ARG,South America,Argentina,2021-01-21,1904242,52169,221,41841,4,289809,261414,14119
ARG,South America,Argentina,2021-01-22,1918575,52371,202,42156,4,299031,266438,9222
ARG,South America,Argentina,2021-01-23,1927084,52499,128,42343,2,302981,267552,3950
ARG,South America,Argentina,2021-01-24,1932367,52585,86,42459,1,303285,267644,304
ARG,South America,Argentina,2021-01-25,1944690,52826,241,42730,5,317505,274769,14220
ARG,South America,Argentina,2021-01-26,1955600,53014,188,42970,4,330320,280090,12815
ARG,South America,Argentina,2021-01-27,1965948,53195,181,43197,3,340435,284183,10115
ARG,South America,Argentina,2021-01-28,1974765,53374,179,43391,3,356485,285627,16050
ARG,South America,Argentina,2021-01-29,1983822,53542,168,43590,3,379990,287089,23505
ARG,South America,Argentina,2021-01-30,1989330,53645,103,43711,2,389305,287291,9315
ARG,South America,Argentina,2021-01-31,1993552,53716,71,43804,1,389930,287299,625
ARG,South America,Argentina,2021-02-01,2002970,53896,180,44011,3,409466,289573,19536
ARG,South America,Argentina,2021-02-02,2012001,54063,167,44209,3,433350,295220,23884
ARG,South America,Argentina,2021-02-03,2020885,54194,131,44404,2,459975,305632,26625
ARG,South America,Argentina,2021-02-04,2029011,54366,172,44583,3,488117,315961,28142
ARG,South America,Argentina,2021-02-05,2036927,54513,147,44757,3,521166,329854,33049
ARG,South America,Argentina,2021-02-06,2041551,54597,84,44859,1,532098,332935,10932
ARG,South America,Argentina,2021-02-07,2044821,54664,67,44930,1,533483,333506,1385
ARG,South America,Argentina,2021-02-08,2052766,54845,181,45105,3,556919,349982,23436
ARG,South America,Argentina,2021-02-09,2060381,54980,135,45272,2,577124,364254,20205
ARG,South America,Argentina,2021-02-10,2067581,55125,145,45431,3,592752,375268,15628
ARG,South America,Argentina,2021-02-11,2074713,55264,139,45587,3,610613,379937,17861
ARG,South America,Argentina,2021-02-12,2083186,55413,149,45773,3,626457,384197,15844
ARG,South America,Argentina,2021-02-13,2092786,55536,123,45984,2,629493,384560,3036
ARG,South America,Argentina,2021-02-14,2095565,55599,63,46045,1,629646,384585,153
ARG,South America,Argentina,2021-02-15,2099828,55686,87,46139,1,630964,385665,1318
ARG,South America,Argentina,2021-02-16,2104769,55782,96,46248,2,632277,386703,1313
ARG,South America,Argentina,2021-02-17,2113288,55957,175,46435,3,656693,406369,24416
ARG,South America,Argentina,2021-02-18,2121456,56098,141,46614,3,720541,458658,63848
ARG,South America,Argentina,2021-02-19,2129169,56245,147,46784,3,788451,519020,67910
ARG,South America,Argentina,2021-02-20,2134735,56325,80,46906,1,821075,550101,32624
ARG,South America,Argentina,2021-02-21,2138252,56396,71,46983,1,841257,570245,20182
ARG,South America,Argentina,2021-02-22,2146340,56561,165,47161,3,908850,636106,67593
ARG,South America,Argentina,2021-02-23,2153666,56698,137,47322,3,995831,718974,86981
ARG,South America,Argentina,2021-02-24,2161239,56833,135,47488,2,1089695,806370,93864
ARG,South America,Argentina,2021-02-25,2169116,56963,130,47662,2,1169193,874428,79498
ARG,South America,Argentina,2021-02-26,2175764,57093,130,47808,2,1250915,945126,81722
ARG,South America,Argentina,2021-02-27,2180002,57174,81,47901,1,1268826,961023,17911
ARM,Asia,Armenia,2021-01-19,164912,3007,9,59310,3,0,0,0
ARM,Asia,Armenia,2021-01-20,165221,3016,9,59421,3,0,0,0
ARM,Asia,Armenia,2021-01-21,165528,3021,5,59532,1,0,0,0
ARM,Asia,Armenia,2021-01-22,165711,3030,9,59598,3,0,0,0
ARM,Asia,Armenia,2021-01-23,165909,3034,4,59669,1,0,0,0
ARM,Asia,Armenia,2021-01-24,166036,3039,5,59715,1,0,0,0
ARM,Asia,Armenia,2021-01-25,166094,3047,8,59735,2,0,0,0
ARM,Asia,Armenia,2021-01-26,166232,3052,5,59785,1,0,0,0
ARM,Asia,Armenia,2021-01-27,166427,3056,4,59855,1,0,0,0
ARM,Asia,Armenia,2021-01-28,166669,3067,11,59942,3,0,0,0
ARM,Asia,Armenia,2021-01-29,166728,3069,2,59963,0,0,0,0
ARM,Asia,Armenia,2021-01-30,166901,3071,2,60026,0,0,0,0
ARM,Asia,Armenia,2021-01-31,167026,3080,9,60071,3,0,0,0
ARM,Asia,Armenia,2021-02-01,167088,3084,4,60093,1,0,0,0
ARM,Asia,Armenia,2021-02-02,167231,3089,5,60144,1,0,0,0
ARM,Asia,Armenia,2021-02-03,167421,3096,7,60213,2,0,0,0
ARM,Asia,Armenia,2021-02-04,167568,3107,11,60266,3,0,0,0
ARM,Asia,Armenia,2021-02-05,167726,3109,2,60322,0,0,0,0
ARM,Asia,Armenia,2021-02-06,167937,3114,5,60398,1,0,0,0
ARM,Asia,Armenia,2021-02-07,168088,3117,3,60453,1,0,0,0
ARM,Asia,Armenia,2021-02-08,168177,3123,6,60485,2,0,0,0
ARM,Asia,Armenia,2021-02-09,168300,3126,3,60529,1,0,0,0
ARM,Asia,Armenia,2021-02-10,168496,3130,4,60599,1,0,0,0
ARM,Asia,Armenia,2021-02-11,168676,3135,5,60664,1,0,0,0
ARM,Asia,Armenia,2021-02-12,168830,3138,3,60719,1,0,0,0
ARM,Asia,Armenia,2021-02-13,169022,3140,2,60788,0,0,0,0
ARM,Asia,Armenia,2021-02-14,169167,3141,1,60841,0,0,0,0
ARM,Asia,Armenia,2021-02-15,169255,3147,6,60872,2,0,0,0
ARM,Asia,Armenia,2021-02-16,169391,3150,3,60921,1,0,0,0
ARM,Asia,Armenia,2021-02-17,169597,3155,5,60995,1,0,0,0
ARM,Asia,Armenia,2021-02-18,169820,3156,1,61075,0,0,0,0
ARM,Asia,Armenia,2021-02-19,170011,3158,2,61144,0,0,0,0
ARM,Asia,Armenia,2021-02-20,170234,3159,1,61224,0,0,0,0
ARM,Asia,Armenia,2021-02-21,170402,3164,5,61285,1,0,0,0
ARM,Asia,Armenia,2021-02-22,170506,3167,3,61322,1,0,0,0
ARM,Asia,Armenia,2021-02-23,170672,3171,4,61382,1,0,0,0
ARM,Asia,Armenia,2021-02-24,170945,3175,4,61480,1,0,0,0
ARM,Asia,Armenia,2021-02-25,171227,3179,4,61581,1,0,0,0
ARM,Asia,Armenia,2021-02-26,171510,3183,4,61683,1,0,0,0
ARM,Asia,Armenia,2021-02-27,171793,3190,7,61785,2,0,0,0
ABW,North America,Aruba,2021-01-19,6435,52,0,60445,0,0,0,0
ABW,North America,Aruba,2021-01-20,6451,52,0,60596,0,0,0,0
ABW,North America,Aruba,2021-01-21,6523,52,0,61272,0,0,0,0
ABW,North America,Aruba,2021-01-22,6562,52,0,61638,0,0,0,0
ABW,North America,Aruba,2021-01-23,6623,52,0,62211,0,0,0,0
ABW,North America,Aruba,2021-01-24,6623,52,0,62211,0,0,0,0
ABW,North America,Aruba,2021-01-25,6623,52,0,62211,0,0,0,0
ABW,North America,Aruba,2021-01-26,6723,56,4,63151,37,0,0,0
ABW,North America,Aruba,2021-01-27,6742,57,1,63329,9,0,0,0
ABW,North America,Aruba,2021-01-28,6768,57,0,63573,0,0,0,0
ABW,North America,Aruba,2021-01-29,6809,58,1,63958,9,0,0,0
ABW,North America,Aruba,2021-01-30,6858,58,0,64419,0,0,0,0
ABW,North America,Aruba,2021-01-31,6858,58,0,64419,0,0,0,0
ABW,North America,Aruba,2021-02-01,6858,58,0,64419,0,0,0,0
ABW,North America,Aruba,2021-02-02,6966,59,1,65433,9,0,0,0
ABW,North America,Aruba,2021-02-03,6986,59,0,65621,0,0,0,0
ABW,North America,Aruba,2021-02-04,7028,59,0,66016,0,0,0,0
ABW,North America,Aruba,2021-02-05,7083,61,2,66532,18,0,0,0
ABW,North America,Aruba,2021-02-06,7134,61,0,67011,0,0,0,0
ABW,North America,Aruba,2021-02-07,7134,61,0,67011,0,0,0,0
ABW,North America,Aruba,2021-02-08,7134,61,0,67011,0,0,0,0
ABW,North America,Aruba,2021-02-09,7223,62,1,67847,9,0,0,0
ABW,North America,Aruba,2021-02-10,7238,64,2,67988,18,0,0,0
ABW,North America,Aruba,2021-02-11,7286,66,2,68439,18,0,0,0
ABW,North America,Aruba,2021-02-12,7319,68,2,68749,18,0,0,0
ABW,North America,Aruba,2021-02-13,7338,68,0,68927,0,0,0,0
ABW,North America,Aruba,2021-02-14,7338,68,0,68927,0,0,0,0
ABW,North America,Aruba,2021-02-15,7338,68,0,68927,0,0,0,0
ABW,North America,Aruba,2021-02-16,7413,68,0,69632,0,0,0,0
ABW,North America,Aruba,2021-02-17,7438,68,0,69867,0,0,0,0
ABW,North America,Aruba,2021-02-18,7461,69,1,70083,9,0,0,0
ABW,North America,Aruba,2021-02-19,7513,69,0,70571,0,0,0,0
ABW,North America,Aruba,2021-02-20,7553,70,1,70947,9,0,0,0
ABW,North America,Aruba,2021-02-21,7553,70,0,70947,0,0,0,0
ABW,North America,Aruba,2021-02-22,7553,70,0,70947,0,0,0,0
ABW,North America,Aruba,2021-02-23,7674,71,1,72084,9,0,0,0
ABW,North America,Aruba,2021-02-24,7692,71,0,72253,0,0,0,0
ABW,North America,Aruba,2021-02-25,7735,71,0,72657,0,0,0,0
ABW,North America,Aruba,2021-02-26,7775,71,0,73032,0,0,0,0
ABW,North America,Aruba,2021-02-27,7804,71,0,73305,0,0,0,0
OWID_ASI,,Asia,2021-01-19,22192676,359991,1055,4700,0,17107379,4075404,1411488
OWID_ASI,,Asia,2021-01-20,22270910,361181,1190,4717,0,22667940,4293474,1319949
OWID_ASI,,Asia,2021-01-21,22349328,362409,1228,4733,0,23299721,4608018,1971759
OWID_ASI,,Asia,2021-01-22,22428718,363565,1156,4750,0,24076586,5132685,1978811
OWID_ASI,,Asia,2021-01-23,22503301,364616,1051,4766,0,24606187,5399013,1737152
OWID_ASI,,Asia,2021-01-24,22572628,365605,989,4780,0,24951952,5523190,1654727
OWID_ASI,,Asia,2021-01-25,22637223,366785,1180,4794,0,25748624,6036978,2114255
OWID_ASI,,Asia,2021-01-26,22706787,367898,1113,4809,0,34070924,6239329,1840383
OWID_ASI,,Asia,2021-01-27,22782125,369138,1240,4825,0,34880356,6725449,1103856
OWID_ASI,,Asia,2021-01-28,22858587,370520,1382,4841,0,36072624,7453984,1478667
OWID_ASI,,Asia,2021-01-29,22943405,371557,1037,4859,0,37177301,8118852,1447070
OWID_ASI,,Asia,2021-01-30,23021726,372541,984,4876,0,37814462,8514935,930579
OWID_ASI,,Asia,2021-01-31,23090363,373631,1090,4890,0,39489993,8651801,768278
OWID_ASI,,Asia,2021-02-01,23155156,374722,1091,4904,0,40275858,9131963,3175678
OWID_ASI,,Asia,2021-02-02,23221575,375721,999,4918,0,40891998,9482334,3114490
OWID_ASI,,Asia,2021-02-03,23293407,376731,1010,4933,0,48897879,9937263,3272515
OWID_ASI,,Asia,2021-02-04,23368546,377721,1054,4949,0,49999475,10638203,2694251
OWID_ASI,,Asia,2021-02-05,23441033,378677,956,4964,0,51208117,11573091,2470541
OWID_ASI,,Asia,2021-02-06,23512441,379621,944,4979,0,51971719,12064144,2307123
OWID_ASI,,Asia,2021-02-07,23576221,380449,828,4993,0,52300185,12208770,1913073
OWID_ASI,,Asia,2021-02-08,23637776,381391,942,5006,0,53109692,12769325,2493626
OWID_ASI,,Asia,2021-02-09,23701707,382248,857,5020,0,63318609,13397443,2462804
OWID_ASI,,Asia,2021-02-10,23769423,383127,879,5034,0,64479264,14201881,1826843
OWID_ASI,,Asia,2021-02-11,23839574,384120,993,5049,0,65419744,14847693,1758009
OWID_ASI,,Asia,2021-02-12,23906275,385078,958,5063,0,66633080,18431023,2099587
OWID_ASI,,Asia,2021-02-13,23972777,385956,878,5077,0,67712876,19186221,1454083
OWID_ASI,,Asia,2021-02-14,24031473,386787,831,5089,0,68224281,19538944,1449888
OWID_ASI,,Asia,2021-02-15,24091213,387546,759,5102,0,69730295,20676405,1818709
OWID_ASI,,Asia,2021-02-16,24155394,388301,755,5116,0,71137958,21628146,2125445
OWID_ASI,,Asia,2021-02-17,24223499,389139,838,5130,0,72716993,22805915,2223849
OWID_ASI,,Asia,2021-02-18,24292537,389998,859,5145,0,74739095,24286481,2654727
OWID_ASI,,Asia,2021-02-19,24361064,390887,889,5159,0,76045584,25046833,2240464
OWID_ASI,,Asia,2021-02-20,24426710,391766,879,5173,0,77456845,26059157,1699287
OWID_ASI,,Asia,2021-02-21,24490104,392722,956,5187,0,77978462,26388456,1407617
OWID_ASI,,Asia,2021-02-22,24557288,393528,806,5201,0,79179251,27161273,1740596
OWID_ASI,,Asia,2021-02-23,24624502,394385,857,5215,0,80709418,30794418,2256959
OWID_ASI,,Asia,2021-02-24,24697222,395212,827,5230,0,82151404,31741161,2182792
OWID_ASI,,Asia,2021-02-25,24773787,396115,903,5247,0,83834032,32655889,2440273
OWID_ASI,,Asia,2021-02-26,24850545,397109,994,5263,0,85236215,33401235,2208907
OWID_ASI,,Asia,2021-02-27,24924713,397931,822,5279,0,86556116,34000856,1920779
AUS,Oceania,Australia,2021-01-19,28730,923,0,1097,0,0,0,0
AUS,Oceania,Australia,2021-01-20,28740,923,0,1097,0,0,0,0
AUS,Oceania,Australia,2021-01-21,28750,923,0,1098,0,0,0,0
AUS,Oceania,Australia,2021-01-22,28755,923,0,1098,0,0,0,0
AUS,Oceania,Australia,2021-01-23,28761,923,0,1098,0,0,0,0
AUS,Oceania,Australia,2021-01-24,28766,923,0,1098,0,0,0,0
AUS,Oceania,Australia,2021-01-25,28777,923,0,1099,0,0,0,0
AUS,Oceania,Australia,2021-01-26,28780,923,0,1099,0,0,0,0
AUS,Oceania,Australia,2021-01-27,28786,923,0,1099,0,0,0,0
AUS,Oceania,Australia,2021-01-28,28794,923,0,1099,0,0,0,0
AUS,Oceania,Australia,2021-01-29,28800,923,0,1100,0,0,0,0
AUS,Oceania,Australia,2021-01-30,28806,923,0,1100,0,0,0,0
AUS,Oceania,Australia,2021-01-31,28811,923,0,1100,0,0,0,0
AUS,Oceania,Australia,2021-02-01,28818,923,0,1100,0,0,0,0
AUS,Oceania,Australia,2021-02-02,28824,923,0,1101,0,0,0,0
AUS,Oceania,Australia,2021-02-03,28829,923,0,1101,0,0,0,0
AUS,Oceania,Australia,2021-02-04,28838,923,0,1101,0,0,0,0
AUS,Oceania,Australia,2021-02-05,28842,923,0,1101,0,0,0,0
AUS,Oceania,Australia,2021-02-06,28848,923,0,1102,0,0,0,0
AUS,Oceania,Australia,2021-02-07,28850,923,0,1102,0,0,0,0
AUS,Oceania,Australia,2021-02-08,28857,923,0,1102,0,0,0,0
AUS,Oceania,Australia,2021-02-09,28860,923,0,1102,0,0,0,0
AUS,Oceania,Australia,2021-02-10,28871,923,0,1102,0,0,0,0
AUS,Oceania,Australia,2021-02-11,28879,923,0,1103,0,0,0,0
AUS,Oceania,Australia,2021-02-12,28886,923,0,1103,0,0,0,0
AUS,Oceania,Australia,2021-02-13,28892,923,0,1103,0,0,0,0
AUS,Oceania,Australia,2021-02-14,28898,923,0,1103,0,0,0,0
AUS,Oceania,Australia,2021-02-15,28900,923,0,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-16,28905,923,0,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-17,28911,923,0,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-18,28912,923,0,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-19,28918,923,0,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-20,28920,924,1,1104,0,0,0,0
AUS,Oceania,Australia,2021-02-21,28926,924,0,1104,0,20,20,0
AUS,Oceania,Australia,2021-02-22,28930,924,0,1105,0,2789,2789,2769
AUS,Oceania,Australia,2021-02-23,28937,924,0,1105,0,6914,6911,4125
AUS,Oceania,Australia,2021-02-24,28939,924,0,1105,0,16629,16626,9715
AUS,Oceania,Australia,2021-02-25,28947,924,0,1105,0,23510,23501,6881
AUS,Oceania,Australia,2021-02-26,28958,924,0,1106,0,30000,29989,6490
AUS,Oceania,Australia,2021-02-27,28965,924,0,1106,0,31894,31882,1894
AUT,Europe,Austria,2021-01-19,387843,8611,51,43384,5,0,0,0
AUT,Europe,Austria,2021-01-20,389457,8676,65,43565,7,0,0,0
AUT,Europe,Austria,2021-01-21,391103,8733,57,43749,6,0,0,0
AUT,Europe,Austria,2021-01-22,392836,8777,44,43943,4,216189,210927,0
AUT,Europe,Austria,2021-01-23,394613,8841,64,44142,7,0,0,0
AUT,Europe,Austria,2021-01-24,396046,8891,50,44302,5,0,0,0
AUT,Europe,Austria,2021-01-25,397302,8961,70,44442,7,0,0,0
AUT,Europe,Austria,2021-01-26,398240,9011,50,44547,5,0,0,0
AUT,Europe,Austria,2021-01-27,399650,9064,53,44705,5,0,0,0
AUT,Europe,Austria,2021-01-28,401216,9121,57,44880,6,0,0,0
AUT,Europe,Austria,2021-01-29,402676,9172,51,45043,5,265704,242645,0
AUT,Europe,Austria,2021-01-30,404082,9222,50,45201,5,0,0,0
AUT,Europe,Austria,2021-01-31,405558,9278,56,45366,6,0,0,0
AUT,Europe,Austria,2021-02-01,406647,9323,45,45488,5,0,0,0
AUT,Europe,Austria,2021-02-02,407777,9380,57,45614,6,0,0,0
AUT,Europe,Austria,2021-02-03,408987,9431,51,45749,5,0,0,0
AUT,Europe,Austria,2021-02-04,410615,9489,58,45932,6,0,0,0
AUT,Europe,Austria,2021-02-05,412122,9525,36,46100,4,364418,261361,0
AUT,Europe,Austria,2021-02-06,413382,9563,38,46241,4,0,0,0
AUT,Europe,Austria,2021-02-07,414739,9599,36,46393,4,0,0,0
AUT,Europe,Austria,2021-02-08,415884,9638,39,46521,4,0,0,0
AUT,Europe,Austria,2021-02-09,416877,9678,40,46632,4,0,0,0
AUT,Europe,Austria,2021-02-10,418098,9715,37,46769,4,0,0,0
AUT,Europe,Austria,2021-02-11,419552,9755,40,46931,4,0,0,0
AUT,Europe,Austria,2021-02-12,421204,9796,41,47116,4,482438,290286,0
AUT,Europe,Austria,2021-02-13,422755,9833,37,47290,4,0,0,0
AUT,Europe,Austria,2021-02-14,424012,9867,34,47430,3,0,0,0
AUT,Europe,Austria,2021-02-15,425173,9902,35,47560,3,0,0,0
AUT,Europe,Austria,2021-02-16,426339,9931,29,47690,3,0,0,0
AUT,Europe,Austria,2021-02-17,427822,9965,34,47856,3,0,0,0
AUT,Europe,Austria,2021-02-18,429462,9993,28,48040,3,0,0,0
AUT,Europe,Austria,2021-02-19,431344,10031,38,48250,4,586391,354057,0
AUT,Europe,Austria,2021-02-20,433033,10061,30,48439,3,0,0,0
AUT,Europe,Austria,2021-02-21,435117,10084,23,48672,2,0,0,0
AUT,Europe,Austria,2021-02-22,436759,10118,34,48856,3,0,0,0
AUT,Europe,Austria,2021-02-23,437975,10149,31,48992,3,0,0,0
AUT,Europe,Austria,2021-02-24,439854,10185,36,49202,4,0,0,0
AUT,Europe,Austria,2021-02-25,441804,10221,36,49420,4,0,0,0
AUT,Europe,Austria,2021-02-26,444240,10256,35,49693,3,715245,461280,0
AUT,Europe,Austria,2021-02-27,446113,10284,28,49902,3,0,0,0
AZE,Asia,Azerbaijan,2021-01-19,227273,3009,11,21941,1,0,0,0
AZE,Asia,Azerbaijan,2021-01-20,227391,3022,13,21953,1,0,0,0
AZE,Asia,Azerbaijan,2021-01-21,227696,3032,10,21982,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-22,228028,3044,12,22014,1,0,0,0
AZE,Asia,Azerbaijan,2021-01-23,228246,3053,9,22035,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-24,228526,3064,11,22062,1,0,0,0
AZE,Asia,Azerbaijan,2021-01-25,228688,3072,8,22078,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-26,228975,3082,10,22105,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-27,229032,3093,11,22111,1,0,0,0
AZE,Asia,Azerbaijan,2021-01-28,229358,3100,7,22142,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-29,229584,3105,5,22164,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-30,229793,3113,8,22184,0,0,0,0
AZE,Asia,Azerbaijan,2021-01-31,229935,3119,6,22198,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-01,230066,3126,7,22211,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-02,230219,3132,6,22226,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-03,230296,3136,4,22233,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-04,230455,3141,5,22248,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-05,230617,3145,4,22264,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-06,230769,3148,3,22279,0,65000,65000,0
AZE,Asia,Azerbaijan,2021-02-07,230907,3153,5,22292,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-08,231022,3156,3,22303,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-09,231154,3158,2,22316,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-10,231198,3161,3,22320,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-11,231362,3163,2,22336,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-12,231509,3167,4,22350,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-13,231649,3170,3,22364,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-14,231840,3173,3,22382,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-15,231995,3178,5,22397,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-16,232123,3180,2,22409,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-17,232197,3183,3,22416,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-18,232337,3185,2,22430,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-19,232491,3187,2,22445,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-20,232636,3190,3,22459,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-21,232829,3193,3,22478,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-22,232973,3195,2,22491,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-23,233129,3198,3,22506,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-24,233201,3202,4,22513,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-25,233424,3204,2,22535,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-26,233644,3206,2,22556,0,0,0,0
AZE,Asia,Azerbaijan,2021-02-27,233770,3209,3,22568,0,0,0,0
BHS,North America,Bahamas,2021-01-19,8067,175,0,19676,0,0,0,0
BHS,North America,Bahamas,2021-01-20,8068,175,0,19678,0,0,0,0
BHS,North America,Bahamas,2021-01-21,8075,175,0,19695,0,0,0,0
BHS,North America,Bahamas,2021-01-22,8088,175,0,19727,0,0,0,0
BHS,North America,Bahamas,2021-01-23,8101,175,0,19759,0,0,0,0
BHS,North America,Bahamas,2021-01-24,8110,175,0,19781,0,0,0,0
BHS,North America,Bahamas,2021-01-25,8127,175,0,19822,0,0,0,0
BHS,North America,Bahamas,2021-01-26,8133,175,0,19837,0,0,0,0
BHS,North America,Bahamas,2021-01-27,8140,175,0,19854,0,0,0,0
BHS,North America,Bahamas,2021-01-28,8161,175,0,19905,0,0,0,0
BHS,North America,Bahamas,2021-01-29,8167,175,0,19920,0,0,0,0
BHS,North America,Bahamas,2021-01-30,8174,176,1,19937,2,0,0,0
BHS,North America,Bahamas,2021-01-31,8183,176,0,19959,0,0,0,0
BHS,North America,Bahamas,2021-02-01,8207,176,0,20017,0,0,0,0
BHS,North America,Bahamas,2021-02-02,8223,176,0,20056,0,0,0,0
BHS,North America,Bahamas,2021-02-03,8225,176,0,20061,0,0,0,0
BHS,North America,Bahamas,2021-02-04,8231,176,0,20076,0,0,0,0
BHS,North America,Bahamas,2021-02-05,8247,176,0,20115,0,0,0,0
BHS,North America,Bahamas,2021-02-06,8256,176,0,20137,0,0,0,0
BHS,North America,Bahamas,2021-02-07,8270,176,0,20171,0,0,0,0
BHS,North America,Bahamas,2021-02-08,8287,176,0,20212,0,0,0,0
BHS,North America,Bahamas,2021-02-09,8289,176,0,20217,0,0,0,0
BHS,North America,Bahamas,2021-02-10,8291,176,0,20222,0,0,0,0
BHS,North America,Bahamas,2021-02-11,8302,178,2,20249,4,0,0,0
BHS,North America,Bahamas,2021-02-12,8311,178,0,20271,0,0,0,0
BHS,North America,Bahamas,2021-02-13,8332,178,0,20322,0,0,0,0
BHS,North America,Bahamas,2021-02-14,8359,179,1,20388,2,0,0,0
BHS,North America,Bahamas,2021-02-15,8370,179,0,20415,0,0,0,0
BHS,North America,Bahamas,2021-02-16,8376,179,0,20429,0,0,0,0
BHS,North America,Bahamas,2021-02-17,8383,179,0,20446,0,0,0,0
BHS,North America,Bahamas,2021-02-18,8393,179,0,20471,0,0,0,0
BHS,North America,Bahamas,2021-02-19,8403,179,0,20495,0,0,0,0
BHS,North America,Bahamas,2021-02-20,8419,179,0,20534,0,0,0,0
BHS,North America,Bahamas,2021-02-21,8453,179,0,20617,0,0,0,0
BHS,North America,Bahamas,2021-02-22,8462,179,0,20639,0,0,0,0
BHS,North America,Bahamas,2021-02-23,8471,179,0,20661,0,0,0,0
BHS,North America,Bahamas,2021-02-24,8477,179,0,20676,0,0,0,0
BHS,North America,Bahamas,2021-02-25,8496,179,0,20722,0,0,0,0
BHS,North America,Bahamas,2021-02-26,8507,179,0,20749,0,0,0,0
BHS,North America,Bahamas,2021-02-27,8519,179,0,20778,0,0,0,0
BHR,Asia,Bahrain,2021-01-19,97940,360,0,66524,0,0,143596,0
BHR,Asia,Bahrain,2021-01-20,98260,362,2,66741,1,0,144130,0
BHR,Asia,Bahrain,2021-01-21,98573,366,4,66954,2,0,0,0
BHR,Asia,Bahrain,2021-01-22,98878,366,0,67161,0,0,0,0
BHR,Asia,Bahrain,2021-01-23,99210,366,0,67387,0,0,0,0
BHR,Asia,Bahrain,2021-01-24,99456,367,1,67554,0,0,0,0
BHR,Asia,Bahrain,2021-01-25,99817,367,0,67799,0,0,0,0
BHR,Asia,Bahrain,2021-01-26,100230,369,2,68080,1,0,165953,0
BHR,Asia,Bahrain,2021-01-27,100689,370,1,68391,0,0,167731,0
BHR,Asia,Bahrain,2021-01-28,101116,371,1,68681,0,0,169440,0
BHR,Asia,Bahrain,2021-01-29,101503,372,1,68944,0,0,169810,0
BHR,Asia,Bahrain,2021-01-30,101971,372,0,69262,0,0,170433,0
BHR,Asia,Bahrain,2021-01-31,102626,372,0,69707,0,0,171568,0
BHR,Asia,Bahrain,2021-02-01,103057,375,3,70000,2,0,172912,0
BHR,Asia,Bahrain,2021-02-02,103582,376,1,70356,0,0,174075,0
BHR,Asia,Bahrain,2021-02-03,104239,376,0,70803,0,0,175094,0
BHR,Asia,Bahrain,2021-02-04,104792,376,0,71178,0,0,177233,0
BHR,Asia,Bahrain,2021-02-05,105496,377,1,71656,0,0,179550,0
BHR,Asia,Bahrain,2021-02-06,106198,377,0,72133,0,0,182543,0
BHR,Asia,Bahrain,2021-02-07,106713,379,2,72483,1,0,191406,0
BHR,Asia,Bahrain,2021-02-08,107329,380,1,72901,0,0,201116,0
